s,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,kudos,member,keyword,relationship,tag_list,canonical_tags,non-canonical_tags,bts_tags,bts_tags_masked,title_masked,summary_masked,text_masked,tags_masked,summary_flagged,tags_flagged
https://golemlab.eu/graph/11547759,The Disappearance of Kim Taehyung,"To name a hurricane after Kim Taehyung would be offensive to the said boy. He’s so much more than that. He’s a hurricane and an earthquake mixed together into one, he’s the tidal wave that follows. The only thing you look forward to in your life is the natural disaster that comes and goes as he pleases. He takes what he can, until there’s nothing left to give and even then he comes back for more. He’ll come back and you’ll always be waiting. Until he doesn’t. Kim Taehyung disappears.",2017-07-19,31276,Teen And Up Audiences,F/M,Completed,75,taehyung,Cussing | Implied/Referenced Drug Use | Non-Graphic Violence | Swearing | alcohol use | non-descriptive mentions of blood,Kim Taehyung | V/Reader,"['Cussing', 'Implied/Referenced Drug Use', 'Non-Graphic Violence', 'Swearing', 'alcohol use', 'non-descriptive mentions of blood']","['Cussing', 'Implied/Referenced Drug Use', 'Non-Graphic Violence', 'Swearing']",[],[],[],the disappearance of [MEMBER],"to name a hurricane after [MEMBER] would be offensive to the said boy. he’s so much more than that. he’s a hurricane and an earthquake mixed together into one, he’s the tidal wave that follows. the only thing you look forward to in your life is the natural disaster that comes and goes as he pleases. he takes what he can, until there’s nothing left to give and even then he comes back for more. he’ll come back and you’ll always be waiting. until he doesn’t. [MEMBER] disappears.","the disappearance of [MEMBER] [SEP] to name a hurricane after [MEMBER] would be offensive to the said boy. he’s so much more than that. he’s a hurricane and an earthquake mixed together into one, he’s the tidal wave that follows. the only thing you look forward to in your life is the natural disaster that comes and goes as he pleases. he takes what he can, until there’s nothing left to give and even then he comes back for more. he’ll come back and you’ll always be waiting. until he doesn’t. [MEMBER] disappears.","cussing, implied/referenced drug use, non-graphic violence, swearing",False,False
https://golemlab.eu/graph/14151420,Movements (M),"You’ve been sneaking around for a year with your boyfriend, who cannot date under the ban set by his agency. When the ban is lifted, you both want to take advantage of the opportunities at hand. What will you and Taehyung do with absolute freedom?",2018-03-30,7850,Mature,F/M,Completed,75,taehyung,Anal Fingering | Bisexual Male Character | Clit Stimulation | Dildos | Established Relationship | Fingering | Fluff | Hickies | Kitchen Sex | Male!Dom | Male!sub | Marking | Mentions of asphyxiation | Mentions of choking | Oral Sex | Pegging | Possessive Behavior | Sex | Sex Toys | Smut | Swearing | Vaginal Fingering | bisexual!taehyung | female!dom | female!sub | marking kink | mentions of BDSM | mentions of ice play | mentions of threesome | safe sex,Kim Taehyung | V/Reader Series: Bangtan One-shots [6],"['Anal Fingering', 'Bisexual Male Character', 'Clit Stimulation', 'Dildos', 'Established Relationship', 'Fingering', 'Fluff', 'Hickies', 'Kitchen Sex', 'Male!Dom', 'Male!sub', 'Marking', 'Mentions of asphyxiation', 'Mentions of choking', 'Oral Sex', 'Pegging', 'Possessive Behavior', 'Sex', 'Sex Toys', 'Smut', 'Swearing', 'Vaginal Fingering', 'bisexual!taehyung', 'female!dom', 'female!sub', 'marking kink', 'mentions of BDSM', 'mentions of ice play', 'mentions of threesome', 'safe sex']","['Anal Fingering', 'Bisexual Male Character', 'Dildos', 'Established Relationship', 'Fluff', 'Kitchen Sex', 'Marking', 'Oral Sex', 'Pegging', 'Possessive Behavior', 'Sex', 'Sex Toys', 'Smut', 'Swearing', 'Vaginal Fingering']","['Clit Stimulation', 'Fingering', 'Hickies', 'Male!Dom']",[],"['clit stimulation', 'fingering', 'hickies', 'male!dom']",movements (m),"you’ve been sneaking around for a year with your boyfriend, who cannot date under the ban set by his agency. when the ban is lifted, you both want to take advantage of the opportunities at hand. what will you and [MEMBER] do with absolute freedom?","movements (m) [SEP] you’ve been sneaking around for a year with your boyfriend, who cannot date under the ban set by his agency. when the ban is lifted, you both want to take advantage of the opportunities at hand. what will you and [MEMBER] do with absolute freedom?","anal fingering, bisexual male character, dildos, established relationship, fluff, kitchen sex, marking, oral sex, pegging, possessive behavior, sex, sex toys, smut, swearing, vaginal fingering, clit stimulation, fingering, hickies, male!dom",False,False
https://golemlab.eu/graph/26124724,along the boardwalk,they always said Kim Taehyung had a you-shaped hole in his heart.,2020-08-26,12886,Teen And Up Audiences,F/M,Completed,75,taehyung,College | Light Smut | Strangers to Lovers | Unprotected Sex | a skater boy au!,Kim Taehyung | V/Reader,"['College', 'Light Smut', 'Strangers to Lovers', 'Unprotected Sex', 'a skater boy au!']","['College', 'Strangers to Lovers']","['Light Smut', 'Unprotected Sex']",[],"['light smut', 'unprotected sex']",along the boardwalk,they always said [MEMBER] had a you-shaped hole in his heart.,along the boardwalk [SEP] they always said [MEMBER] had a you-shaped hole in his heart.,"college, strangers to lovers, light smut, unprotected sex",False,False
https://golemlab.eu/graph/35149960,Moonlight,"The full moon means one thing and one thing only to your best friend, Kim Taehyung. It’s the the one time a month he turns into a wolf and frolics in the moon light. However, on his 25th Hallows’ Eve, his wolf is calling out for his mate.",2021-11-16,5822,Explicit,F/M,Completed,75,taehyung,Alternate Universe - Werewolf | Oral Sex | Vaginal Sex | Werewolf Kim Taehyung | V,Kim Taehyung | V/Reader,"['Alternate Universe - Werewolf', 'Oral Sex', 'Vaginal Sex', 'Werewolf Kim Taehyung', 'V']","['Alternate Universe - Werewolf', 'Oral Sex', 'Vaginal Sex']",['Werewolf Kim Taehyung'],[],['werewolf [MEMBER]'],moonlight,"the full moon means one thing and one thing only to your best friend, [MEMBER]. it’s the the one time a month he turns into a wolf and frolics in the moon light. however, on his 25th hallows’ eve, his wolf is calling out for his mate.","moonlight [SEP] the full moon means one thing and one thing only to your best friend, [MEMBER]. it’s the the one time a month he turns into a wolf and frolics in the moon light. however, on his 25th hallows’ eve, his wolf is calling out for his mate.","alternate universe - werewolf, oral sex, vaginal sex, werewolf [member]",False,False
https://golemlab.eu/graph/27158354,Sun. Moon. Star.,Each day you grew more frustrated that Taehyung was taking so long to make you his wife. Until the day the truth of your forgotten past was uncovered and threatened to tear you both apart for good.,2020-10-23,13515,Explicit,F/M,Completed,74,taehyung,Alternate Universe - Fantasy | Alternate Universe - Magic | Alternate Universe - Royalty | Blacksmith Taehyung | Church Sex | Cunnilingus | Explicit Language | Explicit Sexual Content | Fantasy | Incomplete | Knight Jeon Jungkook | Knight Kim Seokjin | Jin | Magic | Minor Violence | Oral Sex | Originally Posted on Tumblr | POV Second Person | Reader-Insert | Romance | Sickening Romantic Drivel | Smut | Unprotected Sex | soap opera level dramatics,Kim Taehyung | V/Reader,"['Alternate Universe - Fantasy', 'Alternate Universe - Magic', 'Alternate Universe - Royalty', 'Blacksmith Taehyung', 'Church Sex', 'Cunnilingus', 'Explicit Language', 'Explicit Sexual Content', 'Fantasy', 'Incomplete', 'Knight Jeon Jungkook', 'Knight Kim Seokjin', 'Jin', 'Magic', 'Minor Violence', 'Oral Sex', 'Originally Posted on Tumblr', 'POV Second Person', 'Reader-Insert', 'Romance', 'Sickening Romantic Drivel', 'Smut', 'Unprotected Sex', 'soap opera level dramatics']","['Alternate Universe - Fantasy', 'Alternate Universe - Magic', 'Alternate Universe - Royalty', 'Church Sex', 'Cunnilingus', 'Explicit Language', 'Explicit Sexual Content', 'Fantasy', 'Magic', 'Minor Violence', 'Oral Sex', 'Originally Posted on Tumblr', 'POV Second Person', 'Reader-Insert', 'Romance', 'Smut']","['Blacksmith Taehyung', 'Incomplete', 'Knight Kim Seokjin', 'Jin', 'Sickening Romantic Drivel', 'Unprotected Sex']",['Knight Jeon Jungkook'],"['knight [MEMBER]', 'blacksmith [MEMBER]', 'incomplete', 'knight [MEMBER]', '[MEMBER]', 'sickening romantic drivel', 'unprotected sex']",sun. moon. star.,each day you grew more frustrated that [MEMBER] was taking so long to make you his wife. until the day the truth of your forgotten past was uncovered and threatened to tear you both apart for good.,sun. moon. star. [SEP] each day you grew more frustrated that [MEMBER] was taking so long to make you his wife. until the day the truth of your forgotten past was uncovered and threatened to tear you both apart for good.,"alternate universe - fantasy, alternate universe - magic, alternate universe - royalty, church sex, cunnilingus, explicit language, explicit sexual content, fantasy, magic, minor violence, oral sex, originally posted on tumblr, pov second person, reader-insert, romance, smut, knight [member], blacksmith [member], incomplete, knight [member], [member], sickening romantic drivel, unprotected sex",False,False
https://golemlab.eu/graph/22703800,hemlock,"It was his own fault for cheating on you. When you decide to teach your boyfriend a lesson, it ends in a shock that not even you, a witch, saw coming.",2020-02-14,2023,Explicit,F/M,Completed,73,taehyung,A bit more plot | Dirty Talk | Incubus Kim Taehyung | V | Oral Sex | Porn With Plot | Slight corruption (kind of) | Vaginal Sex | Witches | You're still a witch obv | kind of,Kim Taehyung | V/Reader Series: Life's A Witch (And So Am I) [3],"['A bit more plot', 'Dirty Talk', 'Incubus Kim Taehyung', 'V', 'Oral Sex', 'Porn With Plot', 'Slight corruption (kind of)', 'Vaginal Sex', 'Witches', ""You're still a witch obv"", 'kind of']","['Dirty Talk', 'Oral Sex', 'Porn With Plot', 'Vaginal Sex', 'Witches']",['Incubus Kim Taehyung'],[],['incubus [MEMBER]'],hemlock,"it was his own fault for cheating on you. when you decide to teach your boyfriend a lesson, it ends in a shock that not even you, a witch, saw coming.","hemlock [SEP] it was his own fault for cheating on you. when you decide to teach your boyfriend a lesson, it ends in a shock that not even you, a witch, saw coming.","dirty talk, oral sex, porn with plot, vaginal sex, witches, incubus [member]",False,False
https://golemlab.eu/graph/29932548,handsy,"Clearing his throat once more, his shoulder relaxes against the doorframe, his eyes continue to debate where to look. “Wha-whatcha doing there?” He immediately turns away from you after speaking, facing the wall as he aggressively rubs at the nape of his neck. “Oh...you know...just trying to sleep.” There’s a brief silence- minus the light flapping of your curtains. That and the mental beating you’re giving yourself for trying to joke about the situation at hand. There is no hiding it. You’ve been caught red-handed. “Y/n,” Taehyung warns. Shutting your eyes tightly, your brain moves at hyper-speed trying to figure out what to do or say next. A million scenarios flood in and all you want is to pick the option that lets you keep your roommate and not have to live with exploding embarrassment for the rest of your life. You’re about to open your mouth and just say the first thing that comes to mind, perhaps brutal honesty will help you out in the end, but Taehyung beats you to the punch. “Do you...do you need help?”",2021-03-09,3697,Explicit,F/M,Completed,73,taehyung,Alternate Universe - Roommates/Housemates | Body Worship | Daddy Kink | Dirty Talk | Dom Kim Taehyung | V | Foot Fetish | Friends to Lovers | Kim Taehyung | V Smut | Light Foot Worship | Love Confessions | Masturbation | Mutual Pining | PWP | Plot What Plot/Porn Without Plot | Praise Kink | Smut | Top Kim Taehyung | V | punishment kink | taehyung doesn't get off this is all about y/n | this is so cursed i'm so sorry,Kim Taehyung | V/Reader,"['Alternate Universe - Roommates/Housemates', 'Body Worship', 'Daddy Kink', 'Dirty Talk', 'Dom Kim Taehyung', 'V', 'Foot Fetish', 'Friends to Lovers', 'Kim Taehyung', 'V Smut', 'Light Foot Worship', 'Love Confessions', 'Masturbation', 'Mutual Pining', 'PWP', 'Plot What Plot/Porn Without Plot', 'Praise Kink', 'Smut', 'Top Kim Taehyung', 'V', 'punishment kink', ""taehyung doesn't get off this is all about y/n"", ""this is so cursed i'm so sorry""]","['Alternate Universe - Roommates/Housemates', 'Body Worship', 'Daddy Kink', 'Dirty Talk', 'Foot Fetish', 'Friends to Lovers', 'Love Confessions', 'Masturbation', 'Mutual Pining', 'Plot What Plot/Porn Without Plot', 'Praise Kink', 'Smut']","['Dom Kim Taehyung', 'Kim Taehyung', 'V Smut', 'Light Foot Worship', 'Top Kim Taehyung']",[],"['dom [MEMBER]', '[MEMBER]', '[MEMBER] smut', 'light foot worship', 'top [MEMBER]']",handsy,"clearing his throat once more, his shoulder relaxes against the doorframe, his eyes continue to debate where to look. “wha-whatcha doing there?” he immediately turns away from you after speaking, facing the wall as he aggressively rubs at the nape of his neck. “oh...you know...just trying to sleep.” there’s a brief silence- minus the light flapping of your curtains. that and the mental beating you’re giving yourself for trying to joke about the situation at hand. there is no hiding it. you’ve been caught red-handed. “You,” [MEMBER] warns. shutting your eyes tightly, your brain moves at hyper-speed trying to figure out what to do or say next. a million scenarios flood in and all you want is to pick the option that lets you keep your roommate and not have to live with exploding embarrassment for the rest of your life. you’re about to open your mouth and just say the first thing that comes to mind, perhaps brutal honesty will help you out in the end, but [MEMBER] beats you to the punch. “do you...do you need help?”","handsy [SEP] clearing his throat once more, his shoulder relaxes against the doorframe, his eyes continue to debate where to look. “wha-whatcha doing there?” he immediately turns away from you after speaking, facing the wall as he aggressively rubs at the nape of his neck. “oh...you know...just trying to sleep.” there’s a brief silence- minus the light flapping of your curtains. that and the mental beating you’re giving yourself for trying to joke about the situation at hand. there is no hiding it. you’ve been caught red-handed. “You,” [MEMBER] warns. shutting your eyes tightly, your brain moves at hyper-speed trying to figure out what to do or say next. a million scenarios flood in and all you want is to pick the option that lets you keep your roommate and not have to live with exploding embarrassment for the rest of your life. you’re about to open your mouth and just say the first thing that comes to mind, perhaps brutal honesty will help you out in the end, but [MEMBER] beats you to the punch. “do you...do you need help?”","alternate universe - roommates/housemates, body worship, daddy kink, dirty talk, foot fetish, friends to lovers, love confessions, masturbation, mutual pining, plot what plot/porn without plot, praise kink, smut, dom [member], [member], [member] smut, light foot worship, top [member]",False,False
https://golemlab.eu/graph/13056981,The Personal Stylist,"You and Taehyung dated briefly before his debut before breaking things off. When you get hired on the styling team for his group, Taehyung grows interested with the woman he used to know again, paid to clothe him. Alternatively, you are Taehyung's personal stylist and he wants to be everything but clothed around you.",2017-12-18,6052,Mature,F/M,In-Progress,73,taehyung,Alternate Universe - Idols,Kim Taehyung | V/Reader,['Alternate Universe - Idols'],['Alternate Universe - Idols'],[],[],[],the personal stylist,"you and [MEMBER] dated briefly before his debut before breaking things off. when you get hired on the styling team for his group, [MEMBER] grows interested with the woman he used to know again, paid to clothe him. alternatively, you are [MEMBER]'s personal stylist and he wants to be everything but clothed around you.","the personal stylist [SEP] you and [MEMBER] dated briefly before his debut before breaking things off. when you get hired on the styling team for his group, [MEMBER] grows interested with the woman he used to know again, paid to clothe him. alternatively, you are [MEMBER]'s personal stylist and he wants to be everything but clothed around you.",alternate universe - idols,False,False
https://golemlab.eu/graph/35585335,White Lies,"Growing up together, you had always thought that he would always be a part of your life forever, until he suddenly chose a different path, leaving you altogether in the shadows of your past. What happens when you finally decide to move on, to walk down your new path in life without him, while completely unaware of how it had been him who had been standing in the shadows, drowning in his own little secrets?",2021-12-08,66712,Mature,F/M,Completed,73,taehyung,Aftercare | Angst | Angst and Hurt/Comfort | Angst with a Happy Ending | Artist Kim Taehyung | V | Best Friends | Biting | Body Worship | Breast Play | Broken Heart | Broken Promises | Childhood Friends | Clit Play | Clothed Foreplay | Cunnilingus | Dirty Talk | Emotional Manipulation | Eventual Smut | Explicit Sexual Content | Fake/Pretend Relationship | First Love | First Time | Foreplay | Friends to Lovers | Healing | Healing Sex | Kissing | Nipple Play | Oral Sex | Painting | Rough Sex | Sensual Play | Sexual Tension | Unprotected Sex | Unrequited Love | Vaginal Fingering | implied first time sex | minor cum play,Kim Taehyung | V/Reader,"['Aftercare', 'Angst', 'Angst and Hurt/Comfort', 'Angst with a Happy Ending', 'Artist Kim Taehyung', 'V', 'Best Friends', 'Biting', 'Body Worship', 'Breast Play', 'Broken Heart', 'Broken Promises', 'Childhood Friends', 'Clit Play', 'Clothed Foreplay', 'Cunnilingus', 'Dirty Talk', 'Emotional Manipulation', 'Eventual Smut', 'Explicit Sexual Content', 'Fake/Pretend Relationship', 'First Love', 'First Time', 'Foreplay', 'Friends to Lovers', 'Healing', 'Healing Sex', 'Kissing', 'Nipple Play', 'Oral Sex', 'Painting', 'Rough Sex', 'Sensual Play', 'Sexual Tension', 'Unprotected Sex', 'Unrequited Love', 'Vaginal Fingering', 'implied first time sex', 'minor cum play']","['Aftercare', 'Angst', 'Angst and Hurt/Comfort', 'Angst with a Happy Ending', 'Best Friends', 'Biting', 'Body Worship', 'Broken Promises', 'Childhood Friends', 'Cunnilingus', 'Dirty Talk', 'Emotional Manipulation', 'Eventual Smut', 'Explicit Sexual Content', 'Fake/Pretend Relationship', 'First Love', 'First Time', 'Foreplay', 'Friends to Lovers', 'Healing', 'Healing Sex', 'Kissing', 'Nipple Play', 'Oral Sex', 'Painting', 'Rough Sex', 'Sensual Play', 'Sexual Tension', 'Unrequited Love', 'Vaginal Fingering']","['Artist Kim Taehyung', 'Breast Play', 'Broken Heart', 'Clit Play', 'Clothed Foreplay', 'Unprotected Sex']",[],"['artist [MEMBER]', 'breast play', 'broken heart', 'clit play', 'clothed foreplay', 'unprotected sex']",white lies,"growing up together, you had always thought that he would always be a part of your life forever, until he suddenly chose a different path, leaving you altogether in the shadows of your past. what happens when you finally decide to move on, to walk down your new path in life without him, while completely unaware of how it had been him who had been standing in the shadows, drowning in his own little secrets?","white lies [SEP] growing up together, you had always thought that he would always be a part of your life forever, until he suddenly chose a different path, leaving you altogether in the shadows of your past. what happens when you finally decide to move on, to walk down your new path in life without him, while completely unaware of how it had been him who had been standing in the shadows, drowning in his own little secrets?","aftercare, angst, angst and hurt/comfort, angst with a happy ending, best friends, biting, body worship, broken promises, childhood friends, cunnilingus, dirty talk, emotional manipulation, eventual smut, explicit sexual content, fake/pretend relationship, first love, first time, foreplay, friends to lovers, healing, healing sex, kissing, nipple play, oral sex, painting, rough sex, sensual play, sexual tension, unrequited love, vaginal fingering, artist [member], breast play, broken heart, clit play, clothed foreplay, unprotected sex",False,False
https://golemlab.eu/graph/7612705,Because of Dog,"“Someone's gonna come over right now and help you, isn't that great? Now you can start over and be happy again.”",2016-07-28,4242,General Audiences,F/M,Completed,72,taehyung,Alternate Universe - Veterinarians | Fluff | just some sweet stuff idk | lots of fluff,Kim Taehyung | V/Reader Series: Bangtan as Vets [2],"['Alternate Universe - Veterinarians', 'Fluff', 'just some sweet stuff idk', 'lots of fluff']","['Alternate Universe - Veterinarians', 'Fluff']",[],[],[],because of dog,"“someone's gonna come over right now and help you, isn't that great? now you can start over and be happy again.”","because of dog [SEP] “someone's gonna come over right now and help you, isn't that great? now you can start over and be happy again.”","alternate universe - veterinarians, fluff",False,False
https://golemlab.eu/graph/27238387,Under the Covers,"You and Taehyung are paired up for and undercover mission. You are to pose as a married couple in order to infiltrate the inner workings of the Chinese Mafia, but, what no one accounted for were feelings getting in the way...",2020-10-28,23451,Explicit,F/M,Completed,71,taehyung,Bangtan smut | Reader Insert | Smut | Spy!AU | bangtan - Freeform | bts - Freeform | bts smut | kim taehyung/reader - Freeform,Kim Taehyung | V/Reader,"['Bangtan smut', 'Reader Insert', 'Smut', 'Spy!AU', 'bangtan - Freeform', 'bts - Freeform', 'bts smut', 'kim taehyung/reader - Freeform']",['Smut'],"['Reader Insert', 'Spy!AU']",[],"['reader insert', 'spy!au']",under the covers,"you and [MEMBER] are paired up for and undercover mission. you are to pose as a married couple in order to infiltrate the inner workings of the chinese mafia, but, what no one accounted for were feelings getting in the way...","under the covers [SEP] you and [MEMBER] are paired up for and undercover mission. you are to pose as a married couple in order to infiltrate the inner workings of the chinese mafia, but, what no one accounted for were feelings getting in the way...","smut, reader insert, spy!au",False,False
https://golemlab.eu/graph/6621433,The Suspect in Room Two,"Sometimes there are perks to being in the wrong place, at the wrong time.",2016-04-22,4595,Teen And Up Audiences,F/M,Completed,71,taehyung,Fluff | Humor | btslibrary,Kim Taehyung | V/Reader,"['Fluff', 'Humor', 'btslibrary']","['Fluff', 'Humor']",[],[],[],the suspect in room two,"sometimes there are perks to being in the wrong place, at the wrong time.","the suspect in room two [SEP] sometimes there are perks to being in the wrong place, at the wrong time.","fluff, humor",False,False
https://golemlab.eu/graph/18112754,Making Mistakes,"It was a mistake—a stupid, drunk mistake.",2019-03-14,2118,Explicit,F/M,Completed,71,taehyung,Dirty Talk | Vaginal Fingering | fuckboy!au | he takes pictures and videos yikes,"Kim Taehyung | V/Reader, Kim Taehyung | V/You","['Dirty Talk', 'Vaginal Fingering', 'fuckboy!au', 'he takes pictures and videos yikes']","['Dirty Talk', 'Vaginal Fingering']",[],[],[],making mistakes,"it was a mistake—a stupid, drunk mistake.","making mistakes [SEP] it was a mistake—a stupid, drunk mistake.","dirty talk, vaginal fingering",False,False
https://golemlab.eu/graph/25603357,Heart on Fire,"As a hunter you’ve had many run ins with the demon V, who enjoys playing with you by leaving a trail of bloody bodies, fights, and flirting. You swear to take down the demon, but what happens when there’s more to him than meets the eye?",2020-07-30,19642,Explicit,F/M,Completed,70,taehyung,Anal Fingering | Blood | Bondage | Demon Sex | Demon!AU | Demons | Dirty Talk | Dream Sex | Hunter - Freeform | Language | Minor Character Death | Oral Sex | Penetrative Sex | Rituals | Smut | Supernatural - Freeform | Torture | Unsafe Sex | Vaginal Fingering | Violence | breath play | dead bodies examined briefly | kinky smut | soft smut | supernatural!AU,Kim Taehyung | V/Reader,"['Anal Fingering', 'Blood', 'Bondage', 'Demon Sex', 'Demon!AU', 'Demons', 'Dirty Talk', 'Dream Sex', 'Hunter - Freeform', 'Language', 'Minor Character Death', 'Oral Sex', 'Penetrative Sex', 'Rituals', 'Smut', 'Supernatural - Freeform', 'Torture', 'Unsafe Sex', 'Vaginal Fingering', 'Violence', 'breath play', 'dead bodies examined briefly', 'kinky smut', 'soft smut', 'supernatural!AU']","['Anal Fingering', 'Blood', 'Bondage', 'Demon Sex', 'Demons', 'Dirty Talk', 'Dream Sex', 'Language', 'Minor Character Death', 'Oral Sex', 'Rituals', 'Smut', 'Torture', 'Unsafe Sex', 'Vaginal Fingering', 'Violence']","['Demon!AU', 'Hunter - Freeform', 'Penetrative Sex', 'Supernatural - Freeform']",[],"['demon!au', 'hunter - freeform', 'penetrative sex', 'supernatural - freeform']",heart on fire,"as a hunter you’ve had many run ins with the demon [MEMBER], who enjoys playing with you by leaving a trail of bloody bodies, fights, and flirting. you swear to take down the demon, but what happens when there’s more to him than meets the eye?","heart on fire [SEP] as a hunter you’ve had many run ins with the demon [MEMBER], who enjoys playing with you by leaving a trail of bloody bodies, fights, and flirting. you swear to take down the demon, but what happens when there’s more to him than meets the eye?","anal fingering, blood, bondage, demon sex, demons, dirty talk, dream sex, language, minor character death, oral sex, rituals, smut, torture, unsafe sex, vaginal fingering, violence, demon!au, hunter - freeform, penetrative sex, supernatural - freeform",False,False
https://golemlab.eu/graph/19008259,you and me,"rich parents need more than one babysitter sometimes, but did it really have to be kim taehyung?",2019-05-29,29126,Teen And Up Audiences,F/M,Completed,70,taehyung,Alternate Universe - Babysitters | Alternate Universe - College/University | Attempt at Humor | Babysitting | Cute Kids | Fluff | Fluff and Humor | bc i find them cute | bff!yoongi | i feel like that's important to include | rich lesbians | side yoonmin | vmin friendship,"Kim Taehyung | V/Reader, Min Yoongi | Suga/Park Jimin","['Alternate Universe - Babysitters', 'Alternate Universe - College/University', 'Attempt at Humor', 'Babysitting', 'Cute Kids', 'Fluff', 'Fluff and Humor', 'bc i find them cute', 'bff!yoongi', ""i feel like that's important to include"", 'rich lesbians', 'side yoonmin', 'vmin friendship']","['Alternate Universe - Babysitters', 'Alternate Universe - College/University', 'Attempt at Humor', 'Babysitting', 'Cute Kids', 'Fluff', 'Fluff and Humor']",[],[],[],you and me,"rich parents need more than one babysitter sometimes, but did it really have to be [MEMBER]?","you and me [SEP] rich parents need more than one babysitter sometimes, but did it really have to be [MEMBER]?","alternate universe - babysitters, alternate universe - college/university, attempt at humor, babysitting, cute kids, fluff, fluff and humor",False,False
https://golemlab.eu/graph/19240687,Shadowplay,"this is apart of the bts smut club drabble exchange for the first anniversary! 🐸🎉 request: Can I get a vampire!AU one with vampire!Taehyung (a complete kinky dom)? The reader has a crush on Taehyung and finds out that he’s a vampire and it all goes from there 🙂 Thank you ❤ summary: this a/n: vampire fics ?? not something i write, so i rlly hope i did alright! 💓 i rewrote this five times 😖 the research i put into vampire jizz is embarrassing lol",2019-06-16,3699,Mature,F/M,Completed,70,taehyung,Alternate Universe - Vampire | Fear Play | Vampire Sex,Kim Taehyung | V/Reader,"['Alternate Universe - Vampire', 'Fear Play', 'Vampire Sex']","['Alternate Universe - Vampire', 'Fear Play', 'Vampire Sex']",[],[],[],shadowplay,a vampire!au one with vampire![MEMBER] (a complete kinky dom)? the reader has a crush on [MEMBER] and finds out that he’s a vampire and it all goes from there,shadowplay [SEP] a vampire!au one with vampire![MEMBER] (a complete kinky dom)? the reader has a crush on [MEMBER] and finds out that he’s a vampire and it all goes from there,"alternate universe - vampire, fear play, vampire sex",False,False
https://golemlab.eu/graph/29731896,Accident,"you and taehyung are college students and while you’re working on an assignment you stumble across his search history, exposing that he might be into things you didn’t know he was into.",2021-02-27,1460,Mature,F/M,Completed,69,taehyung,Adorable Kim Taehyung | V | College | Dom/sub | Domestic Fluff | Femdom | Fluff | Light Dom/sub | Mild Smut | Mommy Kink | Please be nice | Sub Kim Taehyung | V | The reader is an author how fitting lol | mentions of porn | this is my first femdom fic,Kim Taehyung | V/Reader,"['Adorable Kim Taehyung', 'V', 'College', 'Dom/sub', 'Domestic Fluff', 'Femdom', 'Fluff', 'Light Dom/sub', 'Mild Smut', 'Mommy Kink', 'Please be nice', 'Sub Kim Taehyung', 'V', 'The reader is an author how fitting lol', 'mentions of porn', 'this is my first femdom fic']","['College', 'Dom/sub', 'Domestic Fluff', 'Femdom', 'Fluff', 'Light Dom/sub', 'Mild Smut']","['Adorable Kim Taehyung', 'Mommy Kink', 'Sub Kim Taehyung']",[],"['adorable [MEMBER]', 'mommy kink', 'sub [MEMBER]']",accident,"you and [MEMBER] are college students and while you’re working on an assignment you stumble across his search history, exposing that he might be into things you didn’t know he was into.","accident [SEP] you and [MEMBER] are college students and while you’re working on an assignment you stumble across his search history, exposing that he might be into things you didn’t know he was into.","college, dom/sub, domestic fluff, femdom, fluff, light dom/sub, mild smut, adorable [member], mommy kink, sub [member]",False,False
https://golemlab.eu/graph/26112100,across the stars,"kim taehyung has always dreamed of the fated day on which he will finally meet the love of his life, his soulmate. but when the countdown on his wrist freezes without a warning, he finds himself in search of something as elusive as love itself: the truth.",2020-08-25,23138,Mature,F/M,Completed,69,taehyung,And a dash of smut | Soulmate AU | angst with an optimistic ending | primarily angst | themes of loss & healing | with some fluff in the mix too,"Kim Taehyung | V/Reader, Kim Taehyung | V/You Series: a home for lost souls [1]","['And a dash of smut', 'Soulmate AU', 'angst with an optimistic ending', 'primarily angst', 'themes of loss & healing', 'with some fluff in the mix too']",[],['Soulmate AU'],[],['soulmate au'],across the stars,"[MEMBER] has always dreamed of the fated day on which he will finally meet the love of his life, his soulmate. but when the countdown on his wrist freezes without a warning, he finds himself in search of something as elusive as love itself: the truth.","across the stars [SEP] [MEMBER] has always dreamed of the fated day on which he will finally meet the love of his life, his soulmate. but when the countdown on his wrist freezes without a warning, he finds himself in search of something as elusive as love itself: the truth.",soulmate au,False,False
